id,price,city,neighbourhood,property_type,room_type,accommodates,bathrooms,bedrooms,beds
14242888,50.0,boston,dorchester,house,private room,2,2,1,1
2278704,69.0,boston,,house,private room,2,1,1,1
14663819,50.0,boston,mattapan,house,private room,1,1,1,1
14664852,45.0,boston,,house,private room,1,1,1,1
9047646,100.0,boston,dorchester,apartment,entire home/apt,3,1,1,1
2515870,99.0,boston,dorchester,apartment,entire home/apt,2,1,1,1
12904318,55.0,boston,dorchester,apartment,private room,1,1,1,1
7106162,198.0,boston,dorchester,apartment,entire home/apt,4,1,2,2
10234895,55.0,boston,dorchester,apartment,private room,2,1,1,1
177129,69.0,boston,dorchester,house,private room,3,1,1,1
3522237,45.0,dorchester,roxbury,house,private room,2,1,1,1
14691657,45.0,boston,,house,entire home/apt,1,1,1,1
12971329,55.0,boston,dorchester,apartment,private room,2,1,1,1
1510876,60.0,dorchester,dorchester,house,private room,1,2,1,1
5729203,75.0,boston,,house,private room,1,1,1,1
13565183,31.0,boston,,apartment,private room,1,1,1,1
570493,125.0,boston,dorchester,house,private room,4,2,1,2
737519,120.0,boston,dorchester,apartment,entire home/apt,2,1,2,2
14092792,59.0,boston,mattapan,townhouse,private room,2,1,1,1
6005290,73.0,boston,dorchester,townhouse,private room,1,1,1,1
7389719,40.0,dorchester,mattapan,house,private room,5,2,1,1
13928082,120.0,boston,dorchester,apartment,entire home/apt,2,1,2,2
1391215,50.0,dorchester,dorchester,house,private room,2,0,1,1
2794782,65.0,boston,dorchester,apartment,private room,2,1,1,1
6763587,65.0,boston,,house,private room,1,1,1,2
2764624,88.0,boston,dorchester,house,private room,4,1,1,1
14928000,55.0,dorchester,,house,private room,1,1,1,1
5891012,60.0,boston,dorchester,apartment,shared room,1,2,1,1
6160803,225.0,boston,dorchester,apartment,entire home/apt,10,2,5,7
11410652,250.0,boston,dorchester,apartment,entire home/apt,4,1,2,2
77691,65.0,boston,dorchester,house,private room,3,1,1,1
6014737,65.0,boston,,house,private room,2,1,1,1
179245,70.0,boston,dorchester,house,private room,2,1,1,1
1732804,80.0,boston,dorchester,apartment,private room,2,1,1,1
11376403,35.0,boston,,apartment,private room,1,1,1,1
3788075,81.0,boston,dorchester,house,private room,4,2,1,1
14682145,25.0,"boston, massachusetts, us",,apartment,shared room,1,1,1,1
14747561,40.0,boston,,apartment,private room,1,1,1,1
14826101,100.0,boston,dorchester,apartment,private room,3,1,1,2
8899828,79.0,boston,dorchester,house,private room,1,1,1,1
7356415,325.0,boston,dorchester,house,private room,6,2,1,4
10764250,84.0,boston,dorchester,house,entire home/apt,6,1,3,3
7274342,39.0,boston,,apartment,private room,1,1,1,1
1179399,70.0,boston,dorchester,apartment,private room,3,1,1,2
4177233,74.0,boston,dorchester,apartment,private room,2,1,1,1
11992431,70.0,boston,dorchester,apartment,private room,2,1,1,1
31796,65.0,dorchester,dorchester,house,private room,4,2,1,2
9352045,100.0,boston,,apartment,private room,1,1,1,1
179244,70.0,boston,dorchester,house,private room,2,1,1,1
1128894,60.0,boston,dorchester,house,private room,2,2,1,1
13565471,29.0,boston,,apartment,private room,1,1,1,1
14056340,90.0,boston,dorchester,apartment,private room,2,1,1,2
13564762,31.0,boston,,apartment,private room,1,1,1,1
9894686,50.0,boston,,house,private room,2,1,1,1
1178371,45.0,boston,dorchester,apartment,private room,1,1,1,1
14809866,59.0,boston,dorchester,condominium,private room,2,1,1,1
9239190,57.0,boston,dorchester,house,private room,2,0,1,0
3193484,70.0,boston,,apartment,private room,1,1,1,1
47521,55.0,dorchester,dorchester,house,private room,3,2,1,3
12593225,31.0,boston,,apartment,private room,1,1,1,1
8518091,65.0,boston,dorchester,apartment,private room,2,1,1,1
3389896,59.0,boston,,apartment,private room,2,2,1,2
3094942,70.0,boston,dorchester,apartment,private room,1,1,1,1
13318312,49.0,boston,,apartment,entire home/apt,4,1,1,2
8700820,51.0,boston,mattapan,house,private room,1,1,1,1
1472520,83.0,boston,dorchester,house,private room,3,1,1,2
1472481,75.0,dorchester,dorchester,house,private room,3,2,1,2
1112067,73.0,boston,dorchester,house,private room,2,2,1,1
5584915,120.0,dorchester,dorchester,house,entire home/apt,4,2,2,2
14756184,85.0,boston,,apartment,private room,2,1,1,1
14710769,60.0,boston,,apartment,shared room,1,1,1,1
7927765,105.0,boston,dorchester,apartment,private room,2,1,1,1
5862806,60.0,boston,dorchester,apartment,private room,2,1,1,1
8566407,115.0,boston,dorchester,condominium,private room,2,1,1,1
13564281,60.0,boston,dorchester,apartment,private room,1,0,1,1
13007181,115.0,boston,,apartment,entire home/apt,4,1,4,4
14461747,165.0,boston,dorchester,apartment,private room,1,1,1,1
4879579,264.0,dorchester,,apartment,entire home/apt,9,1,3,5
14219033,59.0,boston,mattapan,townhouse,private room,2,1,1,1
5371051,110.0,boston,,apartment,entire home/apt,6,1,3,4
1881180,90.0,boston,dorchester,apartment,private room,2,1,1,1
7222349,140.0,boston,dorchester,house,private room,2,1,1,1
11569331,120.0,boston,dorchester,apartment,entire home/apt,4,1,3,2
3765289,65.0,boston,dorchester,apartment,private room,2,1,1,1
6523777,70.0,boston,dorchester,condominium,private room,2,1,1,1
7239024,100.0,boston,dorchester,house,private room,2,1,1,1
12103501,34.0,boston,,apartment,private room,1,1,1,1
5991427,65.0,boston,dorchester,house,private room,2,1,1,1
11964926,60.0,boston,,house,private room,2,1,1,2
11021254,55.0,boston,mattapan,house,private room,2,1,1,1
10185646,179.0,boston,mattapan,apartment,entire home/apt,4,1,3,4
12366845,200.0,boston,dorchester,apartment,entire home/apt,6,1,3,3
13622776,85.0,boston,dorchester,apartment,entire home/apt,3,1,1,2
13546414,75.0,boston,dorchester,house,private room,5,1,1,2
11389072,119.0,boston,mattapan,apartment,private room,3,1,1,3
13415232,75.0,boston,dorchester,apartment,private room,2,1,1,1
536865,109.0,boston,dorchester,apartment,entire home/apt,4,1,2,3
1454258,100.0,boston,,bed & breakfast,private room,2,2,1,1
7842550,45.0,boston,roxbury,house,private room,2,1,1,2
1321422,76.0,dorchester,dorchester,house,private room,3,1,1,1
13578911,45.0,boston,dorchester,apartment,private room,1,1,1,1
3765014,49.0,boston,dorchester,apartment,private room,1,1,1,1
12857981,60.0,boston,,house,private room,2,1,1,0
4484747,49.0,boston,dorchester,apartment,private room,1,1,1,1
4967219,69.0,boston,,apartment,private room,2,1,1,1
13168176,96.0,boston,dorchester,apartment,entire home/apt,3,1,2,2
13955674,45.0,boston,,apartment,shared room,1,1,1,2
4173285,89.0,boston,dorchester,condominium,private room,1,1,1,1
5844314,100.0,boston,dorchester,house,private room,5,1,1,1
14740708,55.0,boston,dorchester,townhouse,private room,2,1,1,2
13266133,85.0,boston,,apartment,private room,2,1,1,1
13151270,150.0,boston,dorchester,house,private room,2,1,1,2
8956962,95.0,boston,,apartment,private room,2,1,1,1
9415687,200.0,boston,dorchester,apartment,entire home/apt,2,1,1,1
9685076,35.0,boston,dorchester,apartment,private room,1,1,1,1
4484798,68.0,boston,dorchester,apartment,private room,2,1,1,1
12593655,31.0,boston,,apartment,private room,1,1,1,1
7006683,80.0,boston,dorchester,apartment,private room,2,2,1,1
3303860,65.0,boston,dorchester,apartment,private room,2,1,1,1
13613812,135.0,boston,dorchester,apartment,private room,2,1,1,2
4695542,69.0,boston,dorchester,apartment,private room,2,1,1,1
3344639,50.0,boston,dorchester,apartment,private room,2,1,1,1
10610205,76.0,boston,dorchester,house,private room,2,1,1,1
3057116,79.0,boston,roxbury,house,private room,3,1,1,2
7939556,100.0,boston,dorchester,apartment,private room,2,1,1,1
7693354,82.0,boston,dorchester,house,private room,2,2,1,1
91588,80.0,boston,dorchester,condominium,private room,2,1,1,1
9887664,160.0,boston,dorchester,apartment,entire home/apt,4,2,2,2
13655923,60.0,boston,dorchester,apartment,private room,2,1,1,1
57156,95.0,boston,dorchester,house,entire home/apt,2,1,1,1
12020004,144.0,boston,dorchester,apartment,entire home/apt,6,1,2,3
6574771,45.0,boston,dorchester,apartment,private room,1,1,1,1
9332643,100.0,boston,dorchester,apartment,private room,1,1,1,1
7934491,135.0,boston,dorchester,apartment,private room,2,1,1,1
13281106,150.0,boston,dorchester,apartment,entire home/apt,3,1,2,2
12052292,44.0,boston,dorchester,apartment,private room,2,1,1,1
1112193,65.0,boston,dorchester,house,private room,2,1,1,2
9494212,64.0,boston,,apartment,private room,3,1,1,1
6626933,75.0,boston,,apartment,private room,2,1,1,1
11853416,189.0,boston,dorchester,condominium,entire home/apt,5,1,2,2
9493951,75.0,boston,,apartment,private room,4,1,1,2
10034592,55.0,boston,dorchester,apartment,private room,2,1,1,1
205894,65.0,boston,dorchester,house,private room,2,1,1,1
4875342,75.0,boston,,house,private room,2,1,1,1
1352776,65.0,boston,roxbury,condominium,private room,2,1,1,1
13509665,49.0,boston,dorchester,apartment,private room,1,1,1,1
12125635,80.0,boston,,apartment,private room,2,1,1,1
4793787,45.0,boston,dorchester,apartment,private room,2,1,1,1
13417233,62.0,boston,,house,private room,2,1,1,1
13574652,60.0,boston,dorchester,apartment,private room,1,1,1,1
10559976,55.0,boston,dorchester,apartment,private room,2,1,1,1
2811937,65.0,boston,dorchester,apartment,private room,2,1,1,1
9279773,70.0,boston,dorchester,apartment,private room,2,1,1,1
7725279,40.0,dorchester,mattapan,house,private room,1,1,1,1
3678429,80.0,boston,dorchester,house,shared room,1,1,1,1
12109171,175.0,boston,,apartment,entire home/apt,6,2,3,4
6627469,200.0,boston,,apartment,entire home/apt,4,2,2,2
14671948,153.0,boston,dorchester,entire floor,entire home/apt,6,1,2,3
9494511,59.0,boston,,apartment,private room,2,1,1,1
7449448,45.0,boston,mattapan,house,private room,1,1,1,1
14918425,160.0,boston,dorchester,apartment,entire home/apt,9,1,3,5
533152,125.0,boston,dorchester,apartment,entire home/apt,4,1,2,2
3415434,63.0,boston,dorchester,apartment,private room,1,1,1,1
4431210,49.0,boston,dorchester,apartment,private room,1,1,1,1
826706,72.0,boston,mattapan,apartment,private room,2,1,1,2
3628320,130.0,boston,dorchester,apartment,entire home/apt,5,1,2,2
14900236,80.0,boston,,house,private room,2,1,1,1
14127153,31.0,boston,,apartment,private room,1,1,1,1
10068240,67.0,boston,,apartment,private room,4,1,1,2
13098572,129.0,boston,,house,entire home/apt,3,1,0,2
400067,56.0,boston,mattapan,apartment,private room,1,1,1,1
3250847,70.0,boston,dorchester,apartment,private room,1,1,1,1
530983,175.0,boston,dorchester,house,entire home/apt,9,2,4,4
4447430,300.0,boston,dorchester,apartment,entire home/apt,6,1,3,2
531552,125.0,boston,dorchester,apartment,entire home/apt,5,1,2,3
13313124,80.0,boston,dorchester,apartment,private room,2,1,1,1
14539326,100.0,boston,dorchester,apartment,private room,1,1,1,1
11759332,65.0,boston,,apartment,private room,1,1,1,1
3250739,65.0,boston,dorchester,apartment,private room,2,1,1,1
14632821,72.0,boston,dorchester,apartment,private room,2,1,1,1
6887926,68.0,boston,dorchester,apartment,private room,2,1,1,1
2000797,70.0,boston,dorchester,house,private room,2,2,1,1
579605,125.0,boston,dorchester,apartment,entire home/apt,4,1,2,2
11966297,150.0,boston,dorchester,condominium,entire home/apt,4,2,2,2
6870485,65.0,boston,dorchester,apartment,private room,1,1,1,1
4216208,89.0,boston,,apartment,entire home/apt,4,1,2,3
3052935,70.0,boston,dorchester,apartment,private room,1,1,1,1
8886703,52.0,boston,mattapan,house,private room,2,1,1,1
9685085,38.0,boston,,apartment,private room,1,1,1,1
12343588,165.0,boston,dorchester,apartment,entire home/apt,6,1,3,3
3945704,80.0,boston,dorchester,apartment,private room,2,1,1,1
12657537,135.0,boston,dorchester,apartment,private room,2,1,1,2
13767907,60.0,boston,dorchester,townhouse,private room,2,1,1,1
9383459,35.0,boston,dorchester,house,private room,3,1,1,2
14822087,44.0,boston,,bed & breakfast,shared room,2,1,1,1
13374617,31.0,boston,,apartment,private room,1,1,1,1
4527029,46.0,boston,dorchester,apartment,private room,1,1,1,1
14093943,95.0,boston,,apartment,entire home/apt,4,1,1,2
7476936,100.0,boston,dorchester,apartment,private room,2,1,1,2
1332786,47.0,dorchester,dorchester,house,private room,1,1,1,1
4350898,99.0,boston,,apartment,private room,2,1,1,1
14040282,96.0,boston,dorchester,house,private room,4,1,1,2
3953472,144.0,boston,,apartment,entire home/apt,6,1,2,3
18711,126.0,boston,dorchester,apartment,entire home/apt,6,1,3,3
1544702,77.0,dorchester,dorchester,house,private room,3,2,1,2
315982,165.0,boston,dorchester,townhouse,entire home/apt,6,1,2,2
561769,142.0,boston,dorchester,apartment,entire home/apt,6,1,2,4
12344014,175.0,boston,dorchester,apartment,entire home/apt,4,1,2,2
7071883,195.0,boston,,apartment,entire home/apt,4,1,2,2
4494419,59.0,boston,dorchester,apartment,private room,1,1,1,1
3166256,135.0,boston,dorchester,bed & breakfast,entire home/apt,4,1,2,2
13242393,39.0,boston,dorchester,apartment,private room,1,1,1,1
2871079,250.0,boston,dorchester,loft,entire home/apt,2,1,1,1
13979354,88.0,boston,roxbury,house,private room,4,1,1,2
10268223,60.0,boston,dorchester,house,private room,2,1,1,1
3641545,68.0,boston,dorchester,house,private room,3,2,1,3
839265,56.0,boston,dorchester,apartment,private room,1,1,1,1
232990,79.0,boston,dorchester,house,private room,3,1,1,1
1584362,63.0,dorchester,dorchester,house,private room,3,2,1,2
4503393,55.0,boston,dorchester,apartment,private room,1,1,1,1
1821633,100.0,boston,dorchester,bed & breakfast,private room,2,2,1,1
4934600,150.0,boston,dorchester,house,entire home/apt,4,1,1,3
3394437,300.0,boston,dorchester,house,entire home/apt,6,3,3,3
533114,168.0,boston,dorchester,apartment,entire home/apt,6,2,2,3
7367795,150.0,boston,dorchester,house,private room,2,1,1,1
8523157,79.0,boston,dorchester,house,private room,2,1,1,1
12586305,70.0,boston,,house,private room,2,1,1,2
12175961,35.0,boston,,apartment,private room,1,1,1,1
6965516,73.0,boston,dorchester,house,private room,1,1,1,1
6655012,65.0,boston,mattapan,house,private room,2,1,1,1
12126299,275.0,boston,dorchester,apartment,entire home/apt,6,2,3,3
5048406,78.0,boston,dorchester,house,private room,2,2,1,1
3311675,52.0,"dorchester, boston",dorchester,apartment,private room,1,1,1,1
1262443,39.0,boston,dorchester,apartment,private room,2,1,1,1
8161218,100.0,boston,roxbury,apartment,private room,2,1,1,1
13325983,60.0,boston,dorchester,apartment,private room,2,1,1,1
3294775,65.0,boston,dorchester,house,private room,2,2,1,1
8947232,60.0,boston,,apartment,private room,1,1,1,1
13714934,100.0,boston,dorchester,condominium,entire home/apt,4,1,2,2
13687764,60.0,boston,dorchester,apartment,private room,2,1,1,1
3946215,40.0,boston,dorchester,apartment,private room,1,1,1,1
13699440,175.0,boston,dorchester,apartment,entire home/apt,4,1,2,2
7246272,108.0,boston,dorchester,condominium,private room,2,1,1,1
6014302,65.0,boston,dorchester,house,private room,2,1,1,1
13927765,144.0,boston,dorchester,apartment,entire home/apt,4,1,2,2
200265,79.0,boston,dorchester,house,private room,3,1,1,1
7292184,60.0,boston,dorchester,condominium,private room,1,1,1,1
13443949,65.0,boston,,house,private room,3,1,1,1
14647962,185.0,boston,,apartment,entire home/apt,5,1,2,3
8587030,150.0,boston,dorchester,house,private room,2,1,1,1
3589869,80.0,boston,dorchester,apartment,private room,2,1,1,1
377474,395.0,boston,dorchester,house,entire home/apt,14,2,5,8
13236936,55.0,boston,dorchester,apartment,private room,1,1,1,1
3539510,164.0,boston,dorchester,apartment,entire home/apt,6,1,3,3
213086,70.0,boston,dorchester,apartment,private room,1,1,1,1
8536113,300.0,boston,,condominium,entire home/apt,8,2,5,4
11584799,85.0,boston,,apartment,private room,2,1,1,1
771309,58.0,boston,dorchester,apartment,private room,1,1,1,1
8291550,150.0,boston,dorchester,condominium,entire home/apt,4,1,3,3
1944976,76.0,boston,dorchester,apartment,private room,1,1,1,1
11258721,37.0,boston,,apartment,private room,1,1,1,1
3294152,130.0,boston,dorchester,apartment,entire home/apt,4,1,1,1
8717204,180.0,boston,dorchester,apartment,entire home/apt,4,2,2,2
13239143,35.0,boston,dorchester,apartment,private room,1,1,1,1
13861258,51.0,boston,dorchester,condominium,shared room,1,1,1,1
8536127,225.0,boston,dorchester,house,entire home/apt,8,2,4,4
14565726,29.0,boston,dorchester,apartment,shared room,1,1,1,1
14600925,36.0,boston,,apartment,private room,1,1,1,1
6881541,199.0,boston,dorchester,apartment,entire home/apt,7,1,3,4
3344322,75.0,boston,dorchester,house,private room,2,2,1,1
7454966,69.0,boston,,apartment,private room,2,1,1,1
12593869,31.0,boston,,apartment,private room,1,1,1,1
10426124,84.0,boston,dorchester,house,entire home/apt,5,1,3,3
14389002,329.0,boston,,apartment,entire home/apt,4,1,1,2
10053549,169.0,boston,south boston,apartment,entire home/apt,3,1,1,1
10138792,129.0,boston,south boston,apartment,entire home/apt,4,2,2,2
10905777,200.0,boston,south boston,condominium,entire home/apt,2,1,1,2
14468656,125.0,boston,south boston,apartment,private room,2,1,1,1
14553530,175.0,boston,,apartment,private room,2,1,1,1
7225201,170.0,boston,,loft,private room,2,1,1,1
13514017,295.0,boston,south boston,apartment,entire home/apt,6,1,2,2
11648688,250.0,boston,,apartment,entire home/apt,4,1,1,2
13450880,149.0,boston,,apartment,private room,2,1,1,2
6798777,280.0,boston,,apartment,entire home/apt,5,2,2,2
14843783,349.0,boston,south boston,apartment,entire home/apt,5,2,2,2
13221129,189.0,boston,south boston,apartment,entire home/apt,3,1,1,1
10051357,199.0,boston,south boston,apartment,entire home/apt,5,2,2,2
10050351,169.0,boston,south boston,apartment,entire home/apt,3,1,1,1
12287687,399.0,boston,south boston,apartment,entire home/apt,5,5,2,2
5191658,250.0,boston,south boston,loft,entire home/apt,2,1,1,1
14711125,229.0,boston,south boston,apartment,entire home/apt,4,1,1,2
8271384,125.0,boston,,apartment,entire home/apt,2,1,0,1
12679021,3000.0,boston,south boston,apartment,entire home/apt,4,2,2,2
10053928,169.0,boston,south boston,apartment,entire home/apt,3,1,1,1
12072006,199.0,boston,south boston,apartment,entire home/apt,3,1,1,1
4435883,175.0,boston,,apartment,entire home/apt,3,1,0,2
13298546,209.0,boston,south boston,loft,entire home/apt,2,1,0,1
13218729,299.0,boston,south boston,apartment,entire home/apt,2,1,1,1
11563716,389.0,boston,south boston,apartment,entire home/apt,6,2,3,4
6598203,603.0,boston,south boston,apartment,entire home/apt,5,2,2,3
6843850,500.0,boston,south boston,apartment,entire home/apt,4,2,2,3
2649521,600.0,boston,south boston,apartment,entire home/apt,6,3,3,4
14774811,250.0,boston,,apartment,entire home/apt,6,2,2,2
10054046,169.0,boston,south boston,apartment,entire home/apt,3,1,1,1
13510994,295.0,boston,south boston,apartment,entire home/apt,2,1,1,1
9218362,214.0,boston,south boston,apartment,entire home/apt,3,1,1,1
10053235,169.0,boston,south boston,apartment,entire home/apt,3,1,1,1
8595227,400.0,boston,south boston,apartment,entire home/apt,4,2,2,2
6006121,145.0,boston,south boston,apartment,private room,2,1,1,1
10053032,379.0,boston,south boston,apartment,entire home/apt,6,2,3,3
10053454,169.0,boston,south boston,apartment,entire home/apt,3,1,1,1
10052824,279.0,boston,south boston,apartment,entire home/apt,6,2,3,3
10052622,279.0,boston,south boston,apartment,entire home/apt,6,2,3,2
10592815,200.0,boston,south boston,apartment,entire home/apt,4,2,2,2
2564544,179.0,boston,south boston,apartment,private room,2,1,1,1
10052920,279.0,boston,south boston,apartment,entire home/apt,6,2,3,3
2384107,350.0,boston,south boston,apartment,entire home/apt,3,1,1,1
13951039,185.0,boston,south boston,loft,entire home/apt,3,1,0,1
10051623,199.0,boston,south boston,apartment,entire home/apt,5,2,2,2
12984263,285.0,boston,south boston,apartment,entire home/apt,3,1,1,2
14158636,179.0,boston,,apartment,private room,4,1,1,5
10052445,279.0,boston,south boston,apartment,entire home/apt,6,2,3,3
7134081,390.0,boston,south boston,condominium,entire home/apt,4,2,2,2
11087657,200.0,boston,,condominium,entire home/apt,5,2,2,2
6609546,150.0,boston,,apartment,private room,2,2,1,2
12639344,150.0,boston,,apartment,entire home/apt,4,1,1,1
12047758,200.0,boston,,apartment,entire home/apt,4,1,1,2
8131907,125.0,boston,south boston,apartment,private room,2,1,1,1
10475848,361.0,boston,south boston,apartment,entire home/apt,5,2,2,3
7461091,500.0,boston,south boston,apartment,private room,2,1,1,1
5952474,249.0,boston,south boston,apartment,entire home/apt,4,1,1,1
1644031,115.0,boston,south boston,house,private room,2,1,1,1
8366402,180.0,boston,south boston,apartment,entire home/apt,2,1,1,1
14291722,1250.0,boston,south boston,apartment,entire home/apt,2,1,1,1
11735784,506.0,boston,south boston,apartment,entire home/apt,6,2,3,4
12309083,250.0,boston,south boston,apartment,entire home/apt,6,1,2,2
11275661,285.0,boston,south boston,apartment,entire home/apt,3,1,1,2
10850420,190.0,boston,south boston,apartment,entire home/apt,2,1,0,1
13602808,249.0,boston,,apartment,entire home/apt,4,1,2,2
7982359,603.0,boston,south boston,apartment,entire home/apt,5,2,2,3
3363097,400.0,boston,south boston,apartment,entire home/apt,5,2,2,2
11276570,402.0,boston,south boston,apartment,entire home/apt,5,2,2,3
14519844,249.0,boston,south boston,apartment,entire home/apt,4,1,1,1
11734812,506.0,boston,south boston,apartment,entire home/apt,6,2,3,4
11572070,200.0,boston,south boston,apartment,entire home/apt,4,1,1,1
14387692,175.0,boston,south boston,apartment,entire home/apt,2,1,0,1
13813809,250.0,boston,,apartment,entire home/apt,4,1,1,2
11863590,249.0,boston,,apartment,entire home/apt,4,1,1,2
13814175,250.0,boston,,apartment,entire home/apt,4,1,1,2
13813149,225.0,boston,south boston,apartment,entire home/apt,4,1,1,2
13746896,199.0,boston,south boston,apartment,entire home/apt,4,1,1,2
13911832,245.0,boston,south boston,apartment,entire home/apt,2,1,0,1
13942919,199.0,boston,south boston,apartment,entire home/apt,3,1,0,1
7929879,220.0,boston,south boston,other,private room,2,6,1,1
13713713,225.0,boston,,apartment,entire home/apt,2,1,1,1
11649321,250.0,boston,,apartment,entire home/apt,4,1,1,2
11592067,240.0,boston,south boston,apartment,entire home/apt,5,2,2,2
7853971,189.0,boston,south boston,apartment,entire home/apt,4,1,1,1
11970702,700.0,boston,south boston,condominium,entire home/apt,4,2,2,2
14873100,75.0,boston,south boston,house,private room,2,1,1,1
6544642,175.0,boston,,apartment,entire home/apt,2,1,0,1
7988755,109.0,boston,south boston,apartment,private room,3,1,1,1
4996375,119.0,boston,south boston,apartment,private room,2,1,1,1
11492423,100.0,boston,south boston,apartment,private room,2,1,1,1
4586590,99.0,boston,south boston,apartment,private room,2,1,1,1
12581300,65.0,boston,south boston,house,private room,2,1,1,1
6489209,75.0,boston,south boston,house,shared room,2,1,1,1
11986653,45.0,boston,south boston,apartment,private room,4,1,1,2
6088708,128.0,boston,south boston,house,private room,2,1,1,1
6151079,118.0,boston,south boston,house,private room,2,1,1,1
5511924,135.0,boston,south boston,apartment,private room,2,1,1,1
14843050,125.0,boston,,apartment,private room,2,1,1,1
13532311,250.0,boston,south boston,apartment,entire home/apt,7,1,2,5
5078127,300.0,boston,south boston,condominium,entire home/apt,5,2,2,2
8274008,95.0,boston,south boston,house,private room,1,1,1,1
13188046,189.0,boston,south boston,condominium,entire home/apt,3,1,1,1
11787441,400.0,boston,,house,entire home/apt,4,2,2,2
4947526,125.0,boston,south boston,apartment,private room,2,1,1,1
11714059,99.0,boston,,house,private room,2,1,1,1
8649257,99.0,boston,south boston,condominium,entire home/apt,4,1,2,2
13294824,130.0,boston,south boston,house,private room,2,2,1,1
6296656,250.0,boston,south boston,apartment,entire home/apt,5,1,2,2
11008495,147.0,boston,south boston,condominium,entire home/apt,3,1,1,2
14842237,225.0,boston,,apartment,entire home/apt,4,2,2,2
13924495,299.0,boston,south boston,apartment,entire home/apt,6,2,3,6
4585452,140.0,boston,south boston,house,entire home/apt,5,1,2,2
6911945,170.0,boston,south boston,condominium,entire home/apt,2,1,1,1
14186170,180.0,boston,south boston,condominium,entire home/apt,3,1,1,1
4699742,300.0,boston,south boston,apartment,entire home/apt,4,1,1,2
13415984,119.0,boston,south boston,apartment,entire home/apt,3,1,2,2
3585343,110.0,boston,south boston,apartment,private room,2,1,1,1
8828147,159.0,boston,south boston,apartment,shared room,1,1,1,1
1340649,100.0,boston,south boston,condominium,private room,1,1,1,1
6629066,500.0,boston,south boston,apartment,entire home/apt,8,2,4,4
12515067,190.0,boston,south boston,house,entire home/apt,2,1,1,1
11757376,99.0,boston,,house,private room,2,1,1,1
4863101,130.0,boston,south boston,house,private room,2,1,1,1
9237653,110.0,boston,south boston,condominium,private room,2,1,1,1
4863108,125.0,boston,south boston,house,private room,2,2,1,1
13333623,150.0,boston,south boston,condominium,entire home/apt,3,1,1,1
4928894,160.0,boston,south boston,apartment,entire home/apt,2,1,1,1
10103725,250.0,boston,south boston,condominium,entire home/apt,4,2,2,2
6565713,250.0,boston,,apartment,entire home/apt,5,1,2,3
14151531,126.0,boston,,house,private room,2,1,1,1
13282275,134.0,boston,south boston,apartment,entire home/apt,1,1,1,1
4287348,105.0,boston,south boston,apartment,private room,1,1,1,1
994138,150.0,boston,south boston,apartment,private room,3,1,1,2
4287366,200.0,boston,south boston,apartment,entire home/apt,3,1,2,2
7713728,275.0,boston,south boston,apartment,entire home/apt,7,1,3,3
160572,450.0,boston,south boston,house,entire home/apt,6,2,3,3
14693220,150.0,boston,south boston,apartment,entire home/apt,3,1,1,1
5026613,105.0,boston,south boston,house,private room,2,1,1,1
5927267,75.0,boston,south boston,house,private room,2,1,1,1
14884243,60.0,boston,,apartment,private room,1,1,1,1
7746589,143.0,boston,south boston,apartment,entire home/apt,4,1,1,1
8596320,130.0,boston,south boston,townhouse,private room,2,1,1,1
13855525,100.0,boston,,apartment,entire home/apt,4,1,1,1
13113079,120.0,boston,south boston,condominium,private room,2,2,1,1
11020786,199.0,boston,south boston,house,entire home/apt,10,2,3,7
12545716,229.0,boston,,apartment,entire home/apt,2,1,1,1
3792147,89.0,south boston,south boston,condominium,shared room,1,1,1,1
7745117,250.0,boston,south boston,condominium,entire home/apt,4,2,2,2
4287989,175.0,boston,south boston,apartment,entire home/apt,2,1,1,1
8055839,200.0,boston,south boston,apartment,entire home/apt,4,1,2,2
4090224,225.0,boston,south boston,house,entire home/apt,10,1,3,3
11757166,69.0,boston,,house,private room,2,1,1,1
6317446,245.0,boston,south boston,apartment,entire home/apt,4,1,2,2
7841193,85.0,boston,south boston,apartment,private room,1,1,1,1
14591406,300.0,boston,south boston,apartment,entire home/apt,2,1,0,1
11740527,128.0,boston,south boston,condominium,private room,2,1,1,1
8052617,175.0,boston,south boston,condominium,entire home/apt,6,2,2,2
13642024,150.0,boston,,condominium,private room,2,1,1,1
13477535,98.0,boston,,house,private room,2,1,1,1
13969106,232.0,boston,,house,entire home/apt,6,2,2,2
6317722,185.0,boston,south boston,apartment,entire home/apt,4,1,2,2
13672165,159.0,boston,south boston,condominium,entire home/apt,4,2,2,3
6796364,139.0,boston,,condominium,private room,2,1,1,1
12803718,195.0,boston,,house,entire home/apt,2,2,1,1
14868087,115.0,boston,south boston,apartment,private room,3,1,1,2
6672582,149.0,boston,south boston,apartment,entire home/apt,2,1,1,1
5727231,159.0,boston,south boston,apartment,entire home/apt,4,1,2,1
2843596,103.0,boston,south boston,apartment,private room,1,1,1,1
10494550,69.0,boston,south boston,house,private room,2,1,1,1
7855120,220.0,boston,south boston,apartment,entire home/apt,4,1,1,1
10034183,135.0,boston,south boston,apartment,entire home/apt,2,2,1,1
14870532,90.0,boston,south boston,condominium,private room,2,1,1,2
5054601,75.0,boston,south boston,house,private room,2,1,1,1
12738641,57.0,boston,south boston,apartment,private room,1,1,1,1
14426124,90.0,boston,south boston,apartment,private room,2,1,1,1
7611271,391.0,boston,south boston,house,entire home/apt,7,2,4,4
